Date,ERIC-B.ST,VOLV-B.ST,ATCO-B.ST,SAND.ST,SKF-B.ST,SWED-A.ST,SSAB-B.ST,NIBE-B.ST,ALFA.ST,HEXA-B.ST,INDU-C.ST,ESSITY-B.ST,TELIA.ST,SECU-B.ST,SCA-B.ST,KINV-B.ST,NDA-SE.ST,SHB-A.ST,SEB-A.ST,SINCH.ST,GETI-B.ST,LATO-B.ST,LIFCO-B.ST,BURE.ST,INVE-B.ST,EVO.ST,SWEC-B.ST,SKA-B.ST,HUSQ-B.ST,ABB.ST,AAPL,MSFT,GOOGL,AMZN,META,NVDA,JPM,V,MA,PG,JNJ,UNH,HD,BAC,XOM,CVX,LLY,ABBV,AVGO,COST,PEP,KO,TMO,ORCL,CRM,AMD,QCOM,TXN,WMT,MCD
2026-04-09,111.0999984741211,322.3999938964844,154.68479919433594,388.43597412109375,229.8017578125,324.79998779296875,76.4266128540039,38.98569107055664,532.5084228515625,94.09086608886719,477.7337341308594,249.6999969482422,47.53302764892578,164.76023864746094,108.05000305175781,50.099998474121094,168.6052703857422,127.3499984741211,178.89999389648438,24.690000534057617,186.86175537109375,208.24424743652344,284.454345703125,221.72019958496094,364.3677978515625,603.5999755859375,136.9018096923828,251.60000610351562,38.53920364379883,834.5999755859375,260.02593994140625,371.56427001953125,318.09539794921875,233.64999389648438,627.3131103515625,183.4906005859375,308.938232421875,307.08172607421875,502.7272644042969,144.48532104492188,238.7526397705078,303.2994689941406,334.58624267578125,52.171363830566406,153.0040283203125,187.0002899169922,952.18408203125,209.16358947753906,353.7051086425781,1028.8988037109375,154.20297241210938,77.21771240234375,499.5758972167969,137.38204956054688,170.1109161376953,236.63999938964844,126.59092712402344,212.80361938476562,128.57623291015625,305.2947082519531
2026-04-10,110.94999694824219,326.29998779296875,155.7672119140625,396.2125549316406,235.0133514404297,330.0,77.55799102783203,38.73788070678711,539.3934326171875,94.39044952392578,490.4039001464844,248.60000610351562,48.05699920654297,164.85853576660156,108.4000015258789,50.599998474121094,171.05101013183594,128.8000030517578,181.5,24.459999084472656,187.3497772216797,212.0464630126953,289.4100036621094,226.86727905273438,369.8090515136719,601.2000122070312,139.14451599121094,255.89999389648438,39.89267349243164,843.7999877929688,260.0159912109375,369.3731384277344,316.8469543457031,238.3800048828125,628.780517578125,188.1998291015625,308.4803161621094,303.1671142578125,497.82550048828125,143.007568359375,235.93284606933594,300.7497863769531,332.37921142578125,52.00310516357422,150.50726318359375,185.2222442626953,936.5135498046875,204.7715606689453,370.28857421875,995.4406127929688,153.7819366455078,76.5164566040039,495.2335510253906,137.6112518310547,164.2463836669922,245.0399932861328,126.89810943603516,212.55616760253906,126.2263412475586,301.4779052734375
2026-04-13,110.69999694824219,320.6000061035156,155.81640625,390.995361328125,233.9316864013672,334.70001220703125,77.18737030029297,40.869056701660156,544.3113403320312,94.9297103881836,482.3500061035156,245.10000610351562,47.66154479980469,163.67886352539062,108.1500015258789,50.439998626708984,171.400390625,129.60000610351562,183.0,24.610000610351562,187.3497772216797,212.72889709472656,290.202880859375,230.03469848632812,369.31439208984375,605.0,140.41212463378906,254.8000030517578,39.08256912231445,840.2000122070312,258.73828125,382.8186340332031,320.91192626953125,239.88999938964844,633.442626953125,188.87826538085938,312.2732238769531,308.17742919921875,507.7288818359375,141.4509735107422,235.43814086914062,309.31781005859375,336.14300537109375,52.80482482910156,150.63555908203125,188.39523315429688,926.624755859375,203.32395935058594,378.4607849121094,977.8740234375,152.62655639648438,75.4695053100586,513.321533203125,155.08047485351562,172.0723876953125,246.8300018310547,130.0492706298828,214.51612854003906,124.03578186035156,300.32403564453125
2026-04-14,110.25,322.79998779296875,159.0635986328125,393.3578796386719,238.65162658691406,337.79998779296875,78.35775756835938,41.344852447509766,548.2456665039062,95.98826599121094,490.3999938964844,247.39999389648438,47.305641174316406,165.3500518798828,109.05000305175781,51.720001220703125,175.1937713623047,132.3000030517578,185.8000030517578,24.850000381469727,191.6443328857422,216.33612060546875,296.546142578125,238.15126037597656,371.9361267089844,609.5999755859375,142.1672821044922,256.79998779296875,39.89267349243164,850.0,258.368896484375,391.5233459472656,332.49755859375,249.02000427246094,661.3546142578125,196.0618438720703,309.7247009277344,310.149658203125,512.3012084960938,142.2391357421875,237.5554656982422,310.4938049316406,337.6701965332031,52.80482482910156,147.28021240234375,183.71925354003906,919.5969848632812,207.0561981201172,379.48724365234375,971.8424072265625,152.4698944091797,74.96578216552734,526.2886352539062,162.4348907470703,170.56890869140625,255.07000732421875,131.63473510742188,216.65423583984375,124.51371765136719,299.0517578125
2026-04-15,108.25,318.6000061035156,158.81759643554688,387.94378662109375,233.7350311279297,338.5,78.35775756835938,41.28538131713867,547.8521728515625,95.98826599121094,492.70001220703125,248.10000610351562,46.761898040771484,165.54666137695312,108.69999694824219,53.880001068115234,174.39515686035156,133.0,185.89999389648438,24.649999618530273,194.865234375,220.9182891845703,297.3390197753906,243.6942596435547,371.88665771484375,625.7999877929688,142.84983825683594,253.6999969482422,40.77193069458008,848.2000122070312,265.95538330078125,409.5602722167969,336.70233154296875,248.5,670.4290771484375,198.41647338867188,304.5579833984375,314.671875,519.08984375,141.2539520263672,236.14060974121094,310.3554382324219,333.92608642578125,53.76491165161133,147.05322265625,181.646484375,902.1820068359375,206.9469757080078,395.3731384277344,981.7622680664062,151.61807250976562,74.38304138183594,530.7307739257812,169.22128295898438,176.8317108154297,258.1199951171875,131.84283447265625,214.10035705566406,124.22496032714844,302.0499572753906
2026-04-16,110.25,316.1000061035156,159.9984130859375,391.0937805175781,235.70167541503906,332.70001220703125,79.91828918457031,40.90870666503906,551.39306640625,99.08401489257812,491.79998779296875,247.0,46.19838333129883,167.21788024902344,108.55000305175781,55.220001220703125,171.74978637695312,131.85000610351562,183.1999969482422,27.780000686645508,196.0852813720703,226.96282958984375,306.6556396484375,246.66372680664062,371.342529296875,643.4000244140625,144.70248413085938,252.60000610351562,40.93000030517578,851.2000122070312,262.9307556152344,418.56378173828125,335.6036682128906,249.6999969482422,675.7099609375,197.8976593017578,308.5599670410156,313.86505126953125,517.6721801757812,140.9879608154297,232.0543670654297,312.67779541015625,332.1919860839844,52.96318817138672,149.98422241210938,184.8292999267578,901.1452026367188,207.51295471191406,397.1172180175781,984.2147827148438,155.0743865966797,74.25464630126953,515.0884399414062,177.72171020507812,180.43603515625,278.260009765625,133.2499542236328,220.8414306640625,124.28469848632812,302.7403259277344
2026-04-17,105.69999694824219,328.29998779296875,165.4595947265625,397.98443603515625,246.02651977539062,330.6000061035156,82.04450225830078,41.235816955566406,563.5894165039062,102.40945434570312,502.6000061035156,252.8000030517578,45.73373031616211,169.08567810058594,110.4000015258789,54.36000061035156,172.24891662597656,132.39999389648438,184.64999389648438,27.5,199.0133819580078,234.76223754882812,323.1084289550781,252.99859619140625,381.48309326171875,652.7999877929688,147.62774658203125,263.20001220703125,41.72999954223633,880.0,269.7486267089844,421.0835876464844,341.2566833496094,250.55999755859375,687.3699340820312,201.2200469970703,308.8984375,315.7774963378906,520.4276123046875,144.75131225585938,231.6981964111328,320.8110046386719,344.2618408203125,53.35910415649414,144.51698303222656,180.7427215576172,924.1127319335938,206.9072723388672,405.15985107421875,996.8563232421875,154.3791961669922,74.80774688720703,525.669677734375,174.4530792236328,181.35206604003906,278.3900146484375,134.96424865722656,227.493408203125,126.95321655273438,307.079833984375
2026-04-20,108.3499984741211,322.79998779296875,163.6392059326172,392.5703430175781,243.46990966796875,328.29998779296875,81.18621063232422,42.14776611328125,555.9175415039062,102.05992889404297,496.29998779296875,249.0,46.356563568115234,166.13650512695312,110.1500015258789,54.20000076293945,170.50196838378906,132.5500030517578,182.5500030517578,26.899999618530273,196.0852813720703,232.32492065429688,319.54034423828125,254.38433837890625,377.624755859375,636.7999877929688,146.26263427734375,258.1000061035156,40.75,868.7999877929688,272.5635681152344,416.38262939453125,337.0019836425781,248.27999877929688,669.7601928710938,201.59918212890625,315.5683898925781,312.7095642089844,515.785400390625,142.34750366210938,228.2451934814453,319.674560546875,345.8284606933594,53.3986930847168,145.7406768798828,180.01577758789062,917.0051879882812,202.27027893066406,398.27325439453125,994.8125610351562,153.71340942382812,74.55094909667969,525.0907592773438,176.96435546875,185.46420288085938,274.95001220703125,136.27227783203125,231.33412170410156,127.37140655517578,302.7206115722656
2026-04-21,108.44999694824219,320.1000061035156,162.31080627441406,386.46722412109375,235.8000030517578,328.5,81.92745971679688,42.920936584472656,557.68798828125,101.81027221679688,492.3999938964844,245.5,45.664527893066406,165.1534423828125,109.25,55.31999969482422,170.95118713378906,132.4499969482422,182.64999389648438,27.959999084472656,193.4499969482422,226.37786865234375,314.188232421875,261.906982421875,378.66351318359375,638.7999877929688,145.6775665283203,256.20001220703125,40.40999984741211,867.5999755859375,265.69586181640625,422.44805908203125,331.8783264160156,249.91000366210938,667.6937866210938,199.42417907714844,311.5962829589844,308.72528076171875,510.4942626953125,140.20968627929688,223.76319885253906,341.9394836425781,338.8624267578125,52.933494567871094,146.41177368164062,182.69760131835938,900.1782836914062,203.67030334472656,400.8046569824219,1002.7583618164062,151.6865997314453,73.78054809570312,523.643310546875,180.54190063476562,186.30055236816406,284.489990234375,134.33006286621094,230.7896728515625,129.04420471191406,297.6907043457031
2026-04-22,107.0999984741211,317.8999938964844,161.27760314941406,386.1719055175781,230.5,327.70001220703125,82.39562225341797,42.19732666015625,539.0,102.60917663574219,492.8999938964844,244.89999389648438,46.01054763793945,163.28564453125,108.5,56.0,171.6998748779297,131.8000030517578,181.5500030517578,28.799999237060547,196.0,228.1327362060547,311.8095397949219,263.0947570800781,378.41619873046875,628.4000244140625,144.8000030517578,255.3000030517578,39.72999954223633,900.2000122070312,272.68341064453125,431.1726989746094,338.8996276855469,255.36000061035156,673.5636596679688,202.03819274902344,311.6161804199219,310.0699462890625,509.3062438964844,140.7318115234375,223.70384216308594,349.36114501953125,334.5074157714844,52.57717514038086,147.5367889404297,183.03160095214844,918.5801391601562,199.08294677734375,421.2151184082031,1000.65478515625,150.58016967773438,73.7114028930664,513.072021484375,186.84996032714844,188.9789276123047,303.4599914550781,134.83544921875,233.9176788330078,129.42257690429688,295.945068359375
2026-04-23,105.6500015258789,317.20001220703125,161.7204132080078,393.9485168457031,233.0,323.20001220703125,81.88844299316406,42.01890182495117,545.7999877929688,104.80615997314453,488.0,249.3000030517578,47.04859924316406,162.00767517089844,108.9000015258789,54.400001525878906,170.3522186279297,129.75,180.0,27.989999771118164,194.0,222.38067626953125,312.6024169921875,266.26220703125,376.1407470703125,621.0,144.5,253.3000030517578,45.540000915527344,920.0,272.9429016113281,414.07196044921875,338.47015380859375,255.0800018310547,658.0203857421875,199.18470764160156,310.29217529296875,307.66943359375,501.5392761230469,143.54940795898438,228.20559692382812,350.3888854980469,335.1577453613281,51.93381881713867,148.5532684326172,184.2890167236328,914.76220703125,199.52976989746094,418.51434326171875,1011.3023071289062,152.4503173828125,75.34109497070312,465.87554931640625,175.66885375976562,172.55030822753906,305.3299865722656,132.7346649169922,279.3728332519531,131.4637908935547,298.3712463378906
2026-04-24,104.5,322.1000061035156,162.8520050048828,389.7156677246094,230.6999969482422,320.29998779296875,80.83509063720703,41.59266662597656,538.4000244140625,102.01000213623047,480.6000061035156,247.60000610351562,47.53302764892578,162.7941131591797,104.44999694824219,53.619998931884766,169.45379638671875,129.35000610351562,178.35000610351562,27.8700008392334,192.0500030517578,218.48097229003906,301.70001220703125,270.617431640625,368.37457275390625,646.2000122070312,140.8000030517578,250.6999969482422,44.849998474121094,915.2000122070312,270.5771179199219,422.90618896484375,343.97332763671875,263.989990234375,673.8731689453125,207.79502868652344,306.8974609375,308.2073059082031,503.3262634277344,147.08203125,225.08900451660156,350.74468994140625,330.9505310058594,51.51810836791992,146.9545440673828,181.94119262695312,881.1782836914062,197.3056182861328,421.32476806640625,1008.0821533203125,152.19573974609375,75.6867904663086,468.8802185058594,172.67926025390625,177.3892822265625,347.80999755859375,147.49949645996094,274.3343505859375,129.3628387451172,295.24481201171875
2026-04-27,104.0,319.5,161.5236053466797,384.49847412109375,230.10000610351562,320.1000061035156,81.32275390625,41.63231658935547,540.4000244140625,100.44999694824219,480.0,245.0,46.158836364746094,158.5669708251953,103.0,53.439998626708984,170.45205688476562,129.89999389648438,178.8000030517578,28.649999618530273,194.39999389648438,214.4837646484375,296.79998779296875,269.03369140625,368.275634765625,635.7999877929688,139.6999969482422,249.6999969482422,44.560001373291016,910.2000122070312,267.1332702636719,423.1053771972656,349.9059753417969,261.1199951171875,677.4569702148438,216.1160125732422,310.232421875,308.4363708496094,505.58245849609375,147.30039978027344,222.95187377929688,350.5173645019531,327.4132995605469,52.09218215942383,146.24398803710938,181.51876831054688,865.5376586914062,195.98501586914062,416.7802429199219,994.9820556640625,150.88372802734375,74.51144409179688,467.21319580078125,172.36036682128906,179.40054321289062,334.6300048828125,148.8966827392578,266.7716979980469,127.04281616210938,286.2205810546875
2026-04-28,104.6500015258789,320.5,153.75,378.1000061035156,229.60000610351562,321.6000061035156,79.05999755859375,41.05739212036133,532.4000244140625,99.0,480.0,245.89999389648438,46.534515380859375,152.07879638671875,102.0999984741211,53.5,171.849609375,130.9499969482422,179.64999389648438,28.31999969482422,192.39999389648438,209.5116424560547,290.0,264.48052978515625,369.2154846191406,641.4000244140625,131.0,247.3000030517578,43.9900016784668,899.4000244140625,270.2277526855469,427.5174865722656,349.3466796875,259.70001220703125,670.189453125,212.68385314941406,310.0532531738281,308.0877380371094,506.7704772949219,148.064697265625,225.37591552734375,362.45526123046875,324.220947265625,52.12187576293945,148.58287048339844,185.0355987548828,871.2495727539062,196.29281616210938,398.47259521484375,990.9841918945312,153.02798461914062,77.3856201171875,469.3893127441406,165.3846435546875,180.53561401367188,323.2099914550781,148.6390380859375,262.3172302246094,127.04281616210938,288.3706359863281
2026-04-29,106.5,318.20001220703125,153.35000610351562,380.29998779296875,228.1999969482422,323.20001220703125,81.19999694824219,40.66089630126953,536.4000244140625,99.26000213623047,474.1000061035156,242.6999969482422,46.52463150024414,153.74998474121094,103.3499984741211,52.52000045776367,172.19900512695312,130.5,179.9499969482422,28.510000228881836,185.60000610351562,202.8821563720703,286.0,264.6784973144531,365.4065856933594,640.5999755859375,125.0,247.0,43.61000061035156,902.7999877929688,269.688720703125,422.7467956542969,349.5064392089844,263.0400085449219,667.9732666015625,208.77279663085938,307.86309814453125,333.5475769042969,524.3510131835938,145.37478637695312,224.9405975341797,366.3785400390625,318.0628662109375,52.33962631225586,152.63890075683594,188.8274688720703,848.5313110351562,202.44898986816406,404.0735168457031,995.6399536132812,152.0488739013672,77.89922332763672,465.43634033203125,163.26202392578125,180.43603515625,337.1099853515625,154.58460998535156,266.4945373535156,127.46102142333984,286.0923767089844
2026-04-30,108.3499984741211,319.1000061035156,154.85000610351562,383.1000061035156,229.60000610351562,323.70001220703125,83.23999786376953,40.95826721191406,548.0,99.23999786376953,482.1000061035156,244.5,47.710975646972656,154.10000610351562,105.0,52.599998474121094,171.79969787597656,130.5500030517578,181.14999389648438,28.790000915527344,183.5500030517578,204.53952026367188,287.0,264.2825622558594,368.0282897949219,642.4000244140625,126.19999694824219,247.5,44.0,914.5999755859375,270.86663818359375,406.1341552734375,384.3232421875,265.05999755859375,610.8612670898438,199.1148681640625,311.82525634765625,328.5472412109375,502.078369140625,146.00010681152344,227.41409301757812,366.1216125488281,323.96478271484375,52.9136962890625,152.30337524414062,189.8982391357422,931.6588745117188,209.8264923095703,416.0128479003906,1011.4519653320312,155.1820831298828,77.79057312011719,478.1138610839844,160.83047485351562,175.76632690429688,354.489990234375,177.95066833496094,278.23443603515625,131.36419677734375,289.5541076660156
2026-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.6409606933594,412.76727294921875,385.2121887207031,268.260009765625,607.7067260742188,197.9974365234375,311.06866455078125,326.7443542480469,494.6308288574219,146.16883850097656,224.7822723388672,364.4416198730469,319.11712646484375,52.69594955444336,150.74412536621094,187.2655487060547,960.2984619140625,205.1398468017578,419.8497619628906,1010.0940551757812,154.1246337890625,77.61279296875,468.381103515625,171.23428344726562,183.02481079101562,360.5400085449219,175.40399169921875,278.175048828125,131.03562927246094,282.6996765136719
2026-05-04,109.0999984741211,312.70001220703125,151.3000030517578,373.1000061035156,226.6999969482422,321.0,80.81999969482422,45.6369514465332,544.5999755859375,98.0999984741211,469.1000061035156,243.39999389648438,47.37484359741211,155.10000610351562,102.69999694824219,53.36000061035156,169.80319213867188,129.60000610351562,178.3000030517578,33.7400016784668,182.64999389648438,198.68997192382812,279.79998779296875,277.1502380371094,360.31158447265625,638.7999877929688,123.4000015258789,248.60000610351562,43.060001373291016,927.0,276.33685302734375,411.9505615234375,382.7751770019531,272.04998779296875,609.3638916015625,198.02734375,306.270263671875,325.5690002441406,503.8952941894531,142.3572998046875,221.82395935058594,366.388427734375,307.8256530761719,51.65667724609375,151.67176818847656,188.8863983154297,964.884033203125,206.68882751464844,415.08599853515625,1011.1823120117188,151.3634796142578,77.22759246826172,461.78277587890625,179.66494750976562,184.67759704589844,341.5400085449219,166.852294921875,278.04638671875,129.7710723876953,280.194580078125
